order_id,order_date,customer_id,product_id,qty,unit_price_usd,discount_rate,revenue_usd,region,segment,category
210211,2025-04-26,10185,5051,2,1026.49,0.0,2052.98,NA,Consumer,Desktop
210212,2025-04-26,10021,5055,1,1241.89,0.0,1241.89,NA,SMB,Laptop
210213,2025-04-26,10238,5023,1,1014.03,0.0,1014.03,EU,SMB,Laptop
210214,2025-04-26,10080,5034,1,1110.44,0.0,1110.44,NA,Enterprise,Laptop
210215,2025-04-26,10043,5005,1,1105.78,0.0,1105.78,APAC,Consumer,Desktop
210216,2025-04-26,10153,5012,1,1337.4,0.0,1337.4,APAC,Enterprise,Laptop
210217,2025-04-26,10317,5012,1,1337.4,0.0,1337.4,NA,SMB,Laptop
210218,2025-04-26,10203,5042,4,1172.75,0.0,4691.0,NA,Enterprise,Laptop
210219,2025-04-26,10311,5002,1,1208.9,0.0,1208.9,NA,Enterprise,Desktop
210220,2025-04-26,10287,5029,1,1424.2,0.15,1210.57,EU,SMB,Laptop
210221,2025-04-26,10272,5054,2,695.11,0.0,1390.22,EU,Enterprise,Tablet
210222,2025-04-26,10085,5034,2,1110.44,0.15,1887.75,EU,SMB,Laptop
210223,2025-04-27,10094,5018,1,1117.17,0.0,1117.17,NA,SMB,Laptop
210224,2025-04-27,10201,5010,1,94.27,0.0,94.27,EU,SMB,Accessory
210225,2025-04-27,10085,5008,1,1168.09,0.0,1168.09,EU,SMB,Laptop
210226,2025-04-27,10364,5001,1,594.76,0.0,594.76,EU,Enterprise,Tablet
210227,2025-04-27,10392,5057,1,1444.79,0.0,1444.79,APAC,Consumer,Laptop
210228,2025-04-27,10350,5054,1,695.11,0.0,695.11,NA,SMB,Tablet
210229,2025-04-27,10379,5040,1,1067.18,0.0,1067.18,LATAM,Enterprise,Laptop
210230,2025-04-27,10267,5039,1,911.36,0.0,911.36,NA,Consumer,Laptop
210231,2025-04-27,10299,5033,4,1338.94,0.0,5355.76,NA,Enterprise,Laptop
210232,2025-04-27,10234,5058,2,1277.1,0.0,2554.2,NA,SMB,Desktop
210233,2025-04-27,10314,5054,1,695.11,0.0,695.11,NA,SMB,Tablet
210234,2025-04-27,10059,5029,2,1424.2,0.0,2848.4,EU,SMB,Laptop
210235,2025-04-27,10183,5037,1,1007.83,0.0,1007.83,EU,Enterprise,Laptop
210236,2025-04-27,10258,5016,1,1120.53,0.05,1064.5,EU,Enterprise,Desktop
210237,2025-04-27,10350,5017,1,1101.42,0.0,1101.42,NA,SMB,Laptop
210238,2025-04-27,10273,5003,1,762.05,0.0,762.05,APAC,Consumer,Desktop
210239,2025-04-27,10276,5047,1,343.27,0.15,291.78,NA,Enterprise,Tablet
210240,2025-04-27,10055,5033,1,1338.94,0.0,1338.94,NA,SMB,Laptop
210241,2025-04-27,10175,5009,3,434.41,0.0,1303.23,NA,Enterprise,Tablet
210242,2025-04-27,10157,5046,1,1336.43,0.0,1336.43,NA,Enterprise,Laptop
210243,2025-04-27,10272,5038,3,256.49,0.0,769.47,EU,Enterprise,Accessory
210244,2025-04-27,10081,5055,2,1241.89,0.0,2483.78,LATAM,Enterprise,Laptop
210245,2025-04-27,10031,5043,1,1219.93,0.0,1219.93,NA,Enterprise,Laptop
210246,2025-04-27,10128,5022,1,1065.87,0.2,852.7,NA,Enterprise,Laptop
210247,2025-04-27,10157,5007,2,1104.94,0.1,1988.89,NA,Enterprise,Laptop
210248,2025-04-27,10058,5016,1,1120.53,0.1,1008.48,LATAM,SMB,Desktop
210249,2025-04-27,10337,5019,1,1306.17,0.0,1306.17,NA,SMB,Laptop
210250,2025-04-27,10261,5014,1,1095.2,0.0,1095.2,APAC,Enterprise,Laptop
210251,2025-04-27,10191,5008,1,1168.09,0.0,1168.09,EU,SMB,Laptop
210252,2025-04-27,10184,5056,3,918.37,0.0,2755.11,LATAM,Enterprise,Desktop
210253,2025-04-27,10222,5039,2,911.36,0.0,1822.72,EU,Consumer,Laptop
210254,2025-04-27,10060,5040,1,1067.18,0.0,1067.18,EU,SMB,Laptop
210255,2025-04-27,10224,5011,1,1492.86,0.0,1492.86,EU,SMB,Laptop
210256,2025-04-27,10049,5031,1,461.86,0.0,461.86,APAC,Consumer,Tablet
210257,2025-04-27,10377,5018,1,1117.17,0.0,1117.17,EU,SMB,Laptop
210258,2025-04-27,10380,5055,2,1241.89,0.0,2483.78,NA,SMB,Laptop
210259,2025-04-27,10080,5021,3,1155.14,0.0,3465.42,NA,Enterprise,Laptop
210260,2025-04-27,10069,5044,1,1032.57,0.0,1032.57,NA,SMB,Desktop
210261,2025-04-27,10272,5045,1,1174.37,0.0,1174.37,EU,Enterprise,Laptop
210262,2025-04-27,10248,5032,1,1104.31,0.0,1104.31,APAC,Enterprise,Desktop
210263,2025-04-27,10179,5011,1,1492.86,0.0,1492.86,NA,Enterprise,Laptop
210264,2025-04-27,10333,5046,1,1336.43,0.0,1336.43,NA,Enterprise,Laptop
210265,2025-04-27,10094,5049,1,914.25,0.0,914.25,NA,SMB,Desktop
210266,2025-04-27,10357,5039,1,911.36,0.0,911.36,EU,Enterprise,Laptop
210267,2025-04-27,10019,5006,1,1157.92,0.0,1157.92,LATAM,Enterprise,Laptop
210268,2025-04-27,10356,5045,1,1174.37,0.0,1174.37,APAC,Enterprise,Laptop
210269,2025-04-27,10244,5056,1,918.37,0.0,918.37,NA,SMB,Desktop
210270,2025-04-27,10022,5020,1,1103.76,0.0,1103.76,EU,Enterprise,Desktop
210271,2025-04-27,10073,5029,2,1424.2,0.0,2848.4,EU,SMB,Laptop
210272,2025-04-27,10387,5042,1,1172.75,0.0,1172.75,APAC,Enterprise,Laptop
210273,2025-04-27,10232,5004,2,1164.41,0.0,2328.82,APAC,Enterprise,Laptop
210274,2025-04-27,10223,5009,1,434.41,0.0,434.41,EU,Enterprise,Tablet
210275,2025-04-27,10171,5045,1,1174.37,0.0,1174.37,EU,Enterprise,Laptop
210276,2025-04-27,10309,5002,1,1208.9,0.15,1027.56,APAC,SMB,Desktop
210277,2025-04-27,10162,5020,2,1103.76,0.0,2207.52,APAC,SMB,Desktop
210278,2025-04-27,10060,5030,1,1140.76,0.0,1140.76,EU,SMB,Desktop
210279,2025-04-27,10355,5004,1,1164.41,0.0,1164.41,NA,Enterprise,Laptop
210280,2025-04-27,10077,5045,1,1174.37,0.0,1174.37,LATAM,SMB,Laptop
210281,2025-04-27,10035,5039,3,911.36,0.0,2734.08,NA,Enterprise,Laptop
210282,2025-04-27,10347,5013,2,1066.92,0.0,2133.84,LATAM,Enterprise,Laptop
210283,2025-04-27,10224,5048,1,599.98,0.0,599.98,EU,SMB,Tablet
210284,2025-04-27,10282,5053,2,1123.09,0.0,2246.18,NA,SMB,Laptop
210285,2025-04-27,10165,5001,2,594.76,0.2,951.62,EU,SMB,Tablet
210286,2025-04-27,10293,5028,2,657.76,0.0,1315.52,EU,Enterprise,Tablet
210287,2025-04-27,10060,5020,1,1103.76,0.0,1103.76,EU,SMB,Desktop
210288,2025-04-27,10294,5039,1,911.36,0.0,911.36,APAC,Enterprise,Laptop
210289,2025-04-27,10158,5026,2,689.98,0.0,1379.96,NA,Enterprise,Tablet
210290,2025-04-27,10374,5052,1,890.58,0.0,890.58,NA,Enterprise,Desktop
210291,2025-04-27,10346,5023,1,1014.03,0.0,1014.03,APAC,SMB,Laptop
210292,2025-04-27,10230,5047,4,343.27,0.0,1373.08,NA,SMB,Tablet
210293,2025-04-27,10079,5026,1,689.98,0.0,689.98,NA,Enterprise,Tablet
210294,2025-04-27,10244,5039,2,911.36,0.0,1822.72,NA,SMB,Laptop
210295,2025-04-28,10271,5017,4,1101.42,0.0,4405.68,NA,Enterprise,Laptop
210296,2025-04-28,10382,5016,1,1120.53,0.0,1120.53,EU,Enterprise,Desktop
210297,2025-04-28,10107,5037,2,1007.83,0.0,2015.66,APAC,SMB,Laptop
210298,2025-04-28,10235,5010,2,94.27,0.0,188.54,NA,SMB,Accessory
210299,2025-04-28,10207,5000,1,699.84,0.0,699.84,LATAM,SMB,Tablet
210300,2025-04-28,10270,5034,1,1110.44,0.0,1110.44,EU,SMB,Laptop
210301,2025-04-28,10220,5027,2,1124.4,0.0,2248.8,APAC,Enterprise,Laptop
210302,2025-04-28,10047,5035,1,20.0,0.15,17.0,EU,SMB,Accessory
210303,2025-04-28,10028,5030,1,1140.76,0.0,1140.76,EU,SMB,Desktop
210304,2025-04-28,10294,5035,1,20.0,0.0,20.0,APAC,Enterprise,Accessory
210305,2025-04-28,10323,5040,1,1067.18,0.0,1067.18,APAC,Enterprise,Laptop
210306,2025-04-28,10397,5023,1,1014.03,0.0,1014.03,NA,SMB,Laptop
210307,2025-04-28,10151,5010,1,94.27,0.0,94.27,APAC,SMB,Accessory
210308,2025-04-28,10070,5010,2,94.27,0.0,188.54,APAC,Enterprise,Accessory
210309,2025-04-28,10083,5031,1,461.86,0.0,461.86,NA,Consumer,Tablet
210310,2025-04-28,10046,5055,2,1241.89,0.1,2235.4,NA,SMB,Laptop
210311,2025-04-28,10083,5056,1,918.37,0.0,918.37,NA,Consumer,Desktop
210312,2025-04-28,10180,5040,1,1067.18,0.0,1067.18,LATAM,Consumer,Laptop
210313,2025-04-28,10394,5023,1,1014.03,0.0,1014.03,NA,Enterprise,Laptop
210314,2025-04-28,10092,5041,1,1167.65,0.0,1167.65,EU,Consumer,Laptop
210315,2025-04-28,10377,5014,1,1095.2,0.0,1095.2,EU,SMB,Laptop
210316,2025-04-28,10136,5001,1,594.76,0.0,594.76,LATAM,Enterprise,Tablet
210317,2025-04-28,10187,5031,2,461.86,0.0,923.72,NA,Consumer,Tablet
210318,2025-04-28,10339,5031,3,461.86,0.05,1316.3,NA,Enterprise,Tablet
210319,2025-04-28,10108,5030,2,1140.76,0.0,2281.52,NA,Enterprise,Desktop
210320,2025-04-28,10344,5031,1,461.86,0.2,369.49,NA,Consumer,Tablet
210321,2025-04-28,10283,5044,3,1032.57,0.05,2942.82,EU,SMB,Desktop
210322,2025-04-28,10089,5004,1,1164.41,0.0,1164.41,NA,Consumer,Laptop
210323,2025-04-28,10021,5027,1,1124.4,0.0,1124.4,NA,SMB,Laptop
210324,2025-04-28,10007,5013,2,1066.92,0.0,2133.84,APAC,Consumer,Laptop
210325,2025-04-28,10343,5041,1,1167.65,0.0,1167.65,EU,Enterprise,Laptop
210326,2025-04-28,10054,5009,1,434.41,0.0,434.41,NA,SMB,Tablet
210327,2025-04-28,10002,5028,2,657.76,0.0,1315.52,APAC,Enterprise,Tablet
210328,2025-04-28,10317,5037,3,1007.83,0.0,3023.49,NA,SMB,Laptop
210329,2025-04-28,10019,5047,1,343.27,0.0,343.27,LATAM,Enterprise,Tablet
210330,2025-04-28,10220,5052,2,890.58,0.0,1781.16,APAC,Enterprise,Desktop
210331,2025-04-28,10133,5046,1,1336.43,0.0,1336.43,NA,SMB,Laptop
210332,2025-04-28,10255,5037,2,1007.83,0.0,2015.66,EU,Consumer,Laptop
210333,2025-04-28,10182,5009,2,434.41,0.0,868.82,APAC,Enterprise,Tablet
210334,2025-04-28,10238,5019,1,1306.17,0.0,1306.17,EU,SMB,Laptop
210335,2025-04-28,10002,5000,2,699.84,0.0,1399.68,APAC,Enterprise,Tablet
210336,2025-04-28,10176,5050,1,1215.9,0.0,1215.9,APAC,SMB,Laptop
210337,2025-04-28,10114,5021,1,1155.14,0.0,1155.14,NA,Consumer,Laptop
210338,2025-04-28,10316,5033,3,1338.94,0.0,4016.82,LATAM,SMB,Laptop
210339,2025-04-28,10393,5049,2,914.25,0.0,1828.5,APAC,SMB,Desktop
210340,2025-04-28,10142,5049,1,914.25,0.0,914.25,EU,SMB,Desktop
210341,2025-04-28,10309,5014,1,1095.2,0.0,1095.2,APAC,SMB,Laptop
210342,2025-04-28,10086,5034,3,1110.44,0.0,3331.32,EU,SMB,Laptop
210343,2025-04-28,10023,5021,2,1155.14,0.0,2310.28,NA,SMB,Laptop
210344,2025-04-28,10291,5009,1,434.41,0.0,434.41,NA,Enterprise,Tablet
210345,2025-04-28,10350,5042,3,1172.75,0.0,3518.25,NA,SMB,Laptop
210346,2025-04-28,10357,5025,1,932.34,0.0,932.34,EU,Enterprise,Laptop
210347,2025-04-28,10186,5042,1,1172.75,0.0,1172.75,NA,Consumer,Laptop
210348,2025-04-28,10357,5016,1,1120.53,0.0,1120.53,EU,Enterprise,Desktop
210349,2025-04-28,10395,5038,1,256.49,0.0,256.49,NA,SMB,Accessory
210350,2025-04-28,10047,5018,3,1117.17,0.0,3351.51,EU,SMB,Laptop
210351,2025-04-28,10128,5036,1,1186.84,0.0,1186.84,NA,Enterprise,Laptop
210352,2025-04-28,10027,5003,1,762.05,0.0,762.05,LATAM,SMB,Desktop
210353,2025-04-29,10123,5024,1,20.0,0.0,20.0,EU,SMB,Accessory
210354,2025-04-29,10112,5046,1,1336.43,0.0,1336.43,NA,Enterprise,Laptop
210355,2025-04-29,10271,5022,2,1065.87,0.0,2131.74,NA,Enterprise,Laptop
210356,2025-04-29,10356,5033,1,1338.94,0.0,1338.94,APAC,Enterprise,Laptop
210357,2025-04-29,10195,5024,1,20.0,0.0,20.0,APAC,SMB,Accessory
210358,2025-04-29,10019,5019,1,1306.17,0.2,1044.94,LATAM,Enterprise,Laptop
210359,2025-04-29,10110,5041,1,1167.65,0.0,1167.65,APAC,SMB,Laptop
210360,2025-04-29,10234,5042,2,1172.75,0.0,2345.5,NA,SMB,Laptop
210361,2025-04-29,10209,5059,2,424.5,0.0,849.0,NA,Enterprise,Tablet
210362,2025-04-29,10227,5028,1,657.76,0.0,657.76,EU,Enterprise,Tablet
210363,2025-04-29,10254,5035,1,20.0,0.0,20.0,NA,SMB,Accessory
210364,2025-04-29,10395,5004,3,1164.41,0.0,3493.23,NA,SMB,Laptop
210365,2025-04-29,10124,5039,2,911.36,0.0,1822.72,APAC,SMB,Laptop
210366,2025-04-29,10277,5048,1,599.98,0.0,599.98,APAC,SMB,Tablet
210367,2025-04-29,10329,5007,1,1104.94,0.1,994.45,NA,Enterprise,Laptop
210368,2025-04-29,10391,5048,4,599.98,0.0,2399.92,APAC,Enterprise,Tablet
210369,2025-04-29,10299,5035,1,20.0,0.0,20.0,NA,Enterprise,Accessory
210370,2025-04-29,10004,5033,1,1338.94,0.0,1338.94,NA,Enterprise,Laptop
210371,2025-04-29,10301,5037,1,1007.83,0.0,1007.83,NA,SMB,Laptop
210372,2025-04-29,10355,5038,1,256.49,0.0,256.49,NA,Enterprise,Accessory
210373,2025-04-29,10264,5057,1,1444.79,0.0,1444.79,NA,SMB,Laptop
210374,2025-04-29,10350,5033,1,1338.94,0.0,1338.94,NA,SMB,Laptop
210375,2025-04-29,10092,5037,2,1007.83,0.0,2015.66,EU,Consumer,Laptop
210376,2025-04-29,10319,5017,2,1101.42,0.0,2202.84,APAC,SMB,Laptop
210377,2025-04-29,10282,5015,1,1151.43,0.2,921.14,NA,SMB,Laptop
210378,2025-04-29,10150,5003,1,762.05,0.0,762.05,NA,SMB,Desktop
210379,2025-04-29,10069,5045,1,1174.37,0.05,1115.65,NA,SMB,Laptop
210380,2025-04-29,10143,5038,1,256.49,0.0,256.49,APAC,SMB,Accessory
210381,2025-04-29,10056,5001,3,594.76,0.0,1784.28,APAC,SMB,Tablet
210382,2025-04-29,10251,5016,2,1120.53,0.0,2241.06,EU,Enterprise,Desktop
210383,2025-04-29,10201,5005,1,1105.78,0.0,1105.78,EU,SMB,Desktop
210384,2025-04-29,10153,5044,1,1032.57,0.15,877.68,APAC,Enterprise,Desktop
210385,2025-04-29,10068,5007,1,1104.94,0.0,1104.94,LATAM,SMB,Laptop
210386,2025-04-29,10190,5018,1,1117.17,0.0,1117.17,NA,SMB,Laptop
210387,2025-04-29,10050,5009,1,434.41,0.0,434.41,NA,SMB,Tablet
210388,2025-04-29,10261,5023,2,1014.03,0.0,2028.06,APAC,Enterprise,Laptop
210389,2025-04-29,10236,5043,1,1219.93,0.0,1219.93,EU,Enterprise,Laptop
210390,2025-04-29,10252,5054,2,695.11,0.0,1390.22,NA,SMB,Tablet
210391,2025-04-29,10390,5010,1,94.27,0.0,94.27,APAC,Consumer,Accessory
210392,2025-04-29,10066,5006,3,1157.92,0.0,3473.76,NA,Consumer,Laptop
210393,2025-04-29,10022,5034,1,1110.44,0.0,1110.44,EU,Enterprise,Laptop
210394,2025-04-29,10002,5015,2,1151.43,0.0,2302.86,APAC,Enterprise,Laptop
210395,2025-04-29,10177,5029,1,1424.2,0.0,1424.2,APAC,SMB,Laptop
210396,2025-04-29,10054,5041,1,1167.65,0.1,1050.89,NA,SMB,Laptop
210397,2025-04-29,10036,5025,1,932.34,0.0,932.34,NA,SMB,Laptop
210398,2025-04-29,10311,5025,3,932.34,0.0,2797.02,NA,Enterprise,Laptop
210399,2025-04-29,10215,5003,3,762.05,0.0,2286.15,NA,SMB,Desktop
210400,2025-04-29,10192,5052,1,890.58,0.0,890.58,NA,Consumer,Desktop
210401,2025-04-29,10229,5012,1,1337.4,0.0,1337.4,APAC,Enterprise,Laptop
210402,2025-04-29,10392,5007,1,1104.94,0.0,1104.94,APAC,Consumer,Laptop
210403,2025-04-29,10196,5009,1,434.41,0.0,434.41,NA,Enterprise,Tablet
210404,2025-04-29,10221,5001,3,594.76,0.0,1784.28,NA,Enterprise,Tablet
210405,2025-04-29,10015,5012,1,1337.4,0.0,1337.4,EU,SMB,Laptop
210406,2025-04-29,10368,5047,1,343.27,0.0,343.27,APAC,SMB,Tablet
210407,2025-04-29,10280,5041,1,1167.65,0.0,1167.65,APAC,Enterprise,Laptop
210408,2025-04-29,10284,5009,1,434.41,0.0,434.41,APAC,Enterprise,Tablet
210409,2025-04-29,10203,5003,1,762.05,0.0,762.05,NA,Enterprise,Desktop
210410,2025-04-29,10006,5017,1,1101.42,0.2,881.14,NA,SMB,Laptop
210411,2025-04-29,10229,5016,1,1120.53,0.0,1120.53,APAC,Enterprise,Desktop
210412,2025-04-29,10063,5011,1,1492.86,0.0,1492.86,NA,Enterprise,Laptop
210413,2025-04-29,10267,5003,1,762.05,0.0,762.05,NA,Consumer,Desktop
210414,2025-04-30,10049,5026,1,689.98,0.0,689.98,APAC,Consumer,Tablet
210415,2025-04-30,10362,5056,2,918.37,0.0,1836.74,NA,Enterprise,Desktop
210416,2025-04-30,10301,5054,1,695.11,0.0,695.11,NA,SMB,Tablet
210417,2025-04-30,10173,5010,2,94.27,0.0,188.54,NA,Consumer,Accessory
210418,2025-04-30,10068,5029,1,1424.2,0.0,1424.2,LATAM,SMB,Laptop
210419,2025-04-30,10365,5026,1,689.98,0.0,689.98,EU,SMB,Tablet
210420,2025-04-30,10343,5043,2,1219.93,0.15,2073.88,EU,Enterprise,Laptop
210421,2025-04-30,10070,5009,1,434.41,0.0,434.41,APAC,Enterprise,Tablet
210422,2025-04-30,10098,5009,1,434.41,0.1,390.97,NA,SMB,Tablet
210423,2025-04-30,10181,5010,1,94.27,0.0,94.27,APAC,Consumer,Accessory
210424,2025-04-30,10291,5032,1,1104.31,0.0,1104.31,NA,Enterprise,Desktop
210425,2025-04-30,10070,5009,1,434.41,0.15,369.25,APAC,Enterprise,Tablet
210426,2025-04-30,10388,5013,1,1066.92,0.0,1066.92,APAC,Enterprise,Laptop
210427,2025-04-30,10148,5025,1,932.34,0.0,932.34,EU,SMB,Laptop
210428,2025-04-30,10235,5013,3,1066.92,0.0,3200.76,NA,SMB,Laptop
210429,2025-04-30,10361,5024,1,20.0,0.0,20.0,EU,SMB,Accessory
210430,2025-04-30,10048,5018,1,1117.17,0.0,1117.17,EU,SMB,Laptop
210431,2025-04-30,10390,5040,2,1067.18,0.0,2134.36,APAC,Consumer,Laptop
210432,2025-04-30,10140,5023,2,1014.03,0.0,2028.06,APAC,Consumer,Laptop
210433,2025-04-30,10188,5036,1,1186.84,0.0,1186.84,NA,SMB,Laptop
210434,2025-04-30,10036,5043,1,1219.93,0.0,1219.93,NA,SMB,Laptop
210435,2025-04-30,10110,5046,1,1336.43,0.0,1336.43,APAC,SMB,Laptop
210436,2025-04-30,10318,5006,1,1157.92,0.0,1157.92,NA,SMB,Laptop
210437,2025-04-30,10129,5058,1,1277.1,0.0,1277.1,NA,Enterprise,Desktop
210438,2025-04-30,10376,5015,1,1151.43,0.0,1151.43,NA,SMB,Laptop
210439,2025-04-30,10360,5009,1,434.41,0.0,434.41,NA,SMB,Tablet
210440,2025-04-30,10213,5058,2,1277.1,0.0,2554.2,EU,SMB,Desktop
210441,2025-04-30,10175,5003,1,762.05,0.0,762.05,NA,Enterprise,Desktop
210442,2025-04-30,10068,5021,1,1155.14,0.0,1155.14,LATAM,SMB,Laptop
210443,2025-04-30,10079,5015,1,1151.43,0.0,1151.43,NA,Enterprise,Laptop
210444,2025-04-30,10365,5001,2,594.76,0.0,1189.52,EU,SMB,Tablet
210445,2025-04-30,10333,5028,4,657.76,0.0,2631.04,NA,Enterprise,Tablet
210446,2025-04-30,10009,5052,1,890.58,0.0,890.58,EU,Consumer,Desktop
210447,2025-04-30,10203,5024,2,20.0,0.0,40.0,NA,Enterprise,Accessory
210448,2025-04-30,10395,5000,1,699.84,0.15,594.86,NA,SMB,Tablet
210449,2025-04-30,10170,5035,1,20.0,0.0,20.0,EU,Consumer,Accessory
210450,2025-04-30,10246,5022,1,1065.87,0.0,1065.87,NA,SMB,Laptop
210451,2025-04-30,10361,5030,1,1140.76,0.0,1140.76,EU,SMB,Desktop
210452,2025-04-30,10041,5042,1,1172.75,0.0,1172.75,APAC,Enterprise,Laptop
210453,2025-04-30,10298,5046,1,1336.43,0.0,1336.43,APAC,SMB,Laptop
210454,2025-04-30,10212,5056,1,918.37,0.0,918.37,NA,Consumer,Desktop
210455,2025-04-30,10005,5026,1,689.98,0.15,586.48,APAC,Consumer,Tablet
210456,2025-04-30,10270,5053,1,1123.09,0.0,1123.09,EU,SMB,Laptop
210457,2025-04-30,10386,5040,1,1067.18,0.0,1067.18,APAC,Consumer,Laptop
210458,2025-04-30,10263,5056,1,918.37,0.0,918.37,NA,Enterprise,Desktop
210459,2025-04-30,10181,5025,2,932.34,0.05,1771.45,APAC,Consumer,Laptop
210460,2025-04-30,10137,5035,1,20.0,0.0,20.0,EU,Enterprise,Accessory
210461,2025-04-30,10071,5056,4,918.37,0.0,3673.48,NA,SMB,Desktop
210462,2025-04-30,10265,5058,1,1277.1,0.0,1277.1,NA,Enterprise,Desktop
210463,2025-04-30,10364,5031,1,461.86,0.0,461.86,EU,Enterprise,Tablet
210464,2025-04-30,10098,5013,1,1066.92,0.0,1066.92,NA,SMB,Laptop
210465,2025-04-30,10167,5047,1,343.27,0.05,326.11,EU,SMB,Tablet
210466,2025-04-30,10301,5019,2,1306.17,0.0,2612.34,NA,SMB,Laptop
210467,2025-04-30,10273,5055,2,1241.89,0.0,2483.78,APAC,Consumer,Laptop
210468,2025-04-30,10221,5039,2,911.36,0.0,1822.72,NA,Enterprise,Laptop
210469,2025-04-30,10300,5013,3,1066.92,0.0,3200.76,EU,SMB,Laptop
210470,2025-04-30,10399,5037,1,1007.83,0.0,1007.83,EU,SMB,Laptop
210471,2025-04-30,10077,5022,2,1065.87,0.0,2131.74,LATAM,SMB,Laptop
210472,2025-04-30,10038,5049,1,914.25,0.0,914.25,APAC,SMB,Desktop
210473,2025-04-30,10393,5034,1,1110.44,0.0,1110.44,APAC,SMB,Laptop
210474,2025-04-30,10095,5007,1,1104.94,0.0,1104.94,APAC,Enterprise,Laptop
210475,2025-04-30,10225,5039,1,911.36,0.0,911.36,NA,Enterprise,Laptop
210476,2025-04-30,10341,5022,1,1065.87,0.0,1065.87,NA,Consumer,Laptop
210477,2025-04-30,10022,5028,1,657.76,0.0,657.76,EU,Enterprise,Tablet
210478,2025-04-30,10263,5037,1,1007.83,0.0,1007.83,NA,Enterprise,Laptop
210479,2025-04-30,10214,5018,3,1117.17,0.0,3351.51,APAC,Enterprise,Laptop
210480,2025-04-30,10240,5005,2,1105.78,0.0,2211.56,NA,Enterprise,Desktop
210481,2025-04-30,10007,5048,2,599.98,0.0,1199.96,APAC,Consumer,Tablet
210482,2025-04-30,10263,5030,2,1140.76,0.0,2281.52,NA,Enterprise,Desktop
210483,2025-04-30,10391,5012,1,1337.4,0.0,1337.4,APAC,Enterprise,Laptop
210484,2025-04-30,10325,5052,2,890.58,0.1,1603.04,NA,Enterprise,Desktop
210485,2025-04-30,10266,5001,2,594.76,0.0,1189.52,LATAM,SMB,Tablet
210486,2025-04-30,10048,5001,1,594.76,0.0,594.76,EU,SMB,Tablet
210487,2025-04-30,10151,5017,1,1101.42,0.2,881.14,APAC,SMB,Laptop
210488,2025-04-30,10130,5050,1,1215.9,0.0,1215.9,LATAM,Enterprise,Laptop
210489,2025-04-30,10319,5010,1,94.27,0.0,94.27,APAC,SMB,Accessory
210490,2025-04-30,10251,5043,1,1219.93,0.0,1219.93,EU,Enterprise,Laptop
210491,2025-04-30,10317,5032,1,1104.31,0.0,1104.31,NA,SMB,Desktop
210492,2025-04-30,10148,5025,1,932.34,0.0,932.34,EU,SMB,Laptop
210493,2025-04-30,10280,5059,1,424.5,0.0,424.5,APAC,Enterprise,Tablet
210494,2025-04-30,10147,5013,1,1066.92,0.1,960.23,EU,SMB,Laptop
210495,2025-04-30,10094,5055,1,1241.89,0.0,1241.89,NA,SMB,Laptop
210496,2025-04-30,10152,5046,1,1336.43,0.0,1336.43,APAC,Enterprise,Laptop
210497,2025-04-30,10037,5025,3,932.34,0.0,2797.02,NA,SMB,Laptop
210498,2025-04-30,10353,5021,3,1155.14,0.0,3465.42,EU,Enterprise,Laptop
210499,2025-04-30,10342,5042,1,1172.75,0.0,1172.75,APAC,SMB,Laptop
210500,2025-04-30,10141,5037,1,1007.83,0.0,1007.83,EU,SMB,Laptop
210501,2025-04-30,10355,5040,1,1067.18,0.0,1067.18,NA,Enterprise,Laptop
210502,2025-04-30,10120,5007,1,1104.94,0.0,1104.94,NA,SMB,Laptop
210503,2025-05-01,10138,5039,2,911.36,0.0,1822.72,EU,SMB,Laptop
210504,2025-05-01,10062,5045,1,1174.37,0.0,1174.37,APAC,SMB,Laptop
210505,2025-05-01,10154,5059,1,424.5,0.2,339.6,EU,Enterprise,Tablet
210506,2025-05-01,10196,5055,3,1241.89,0.0,3725.67,NA,Enterprise,Laptop
210507,2025-05-01,10161,5014,1,1095.2,0.0,1095.2,LATAM,Enterprise,Laptop
210508,2025-05-01,10366,5055,1,1241.89,0.0,1241.89,NA,Enterprise,Laptop
210509,2025-05-01,10110,5056,2,918.37,0.1,1653.07,APAC,SMB,Desktop
210510,2025-05-01,10228,5058,1,1277.1,0.0,1277.1,APAC,SMB,Desktop
210511,2025-05-01,10375,5005,1,1105.78,0.0,1105.78,LATAM,Enterprise,Desktop
210512,2025-05-01,10145,5003,3,762.05,0.2,1828.92,LATAM,Enterprise,Desktop
210513,2025-05-01,10212,5038,1,256.49,0.0,256.49,NA,Consumer,Accessory
210514,2025-05-01,10354,5048,1,599.98,0.0,599.98,NA,Enterprise,Tablet
210515,2025-05-01,10283,5020,1,1103.76,0.0,1103.76,EU,SMB,Desktop
210516,2025-05-01,10271,5014,2,1095.2,0.0,2190.4,NA,Enterprise,Laptop
210517,2025-05-01,10242,5005,1,1105.78,0.0,1105.78,EU,SMB,Desktop
210518,2025-05-01,10097,5006,5,1157.92,0.0,5789.6,NA,Enterprise,Laptop
210519,2025-05-01,10035,5044,1,1032.57,0.0,1032.57,NA,Enterprise,Desktop
210520,2025-05-01,10134,5047,1,343.27,0.15,291.78,LATAM,SMB,Tablet
210521,2025-05-01,10028,5006,2,1157.92,0.0,2315.84,EU,SMB,Laptop
210522,2025-05-01,10229,5053,2,1123.09,0.0,2246.18,APAC,Enterprise,Laptop
